Sentiment,Review
1,The draft beer selection is great the tapas style menu is a perfect match and the upstairs is a great after work gathering place. But the best thing about this place is the bartender named Siti (sp) he is one of the best in Charlotte.
0,"The food is good. The service on the hand was dreadful!!! Our server was slow and it seem like he might have been new. If he wasn't, then god help his other tables! It was a Wednesday and the place wasn't crowded. Yet, the kids food took forever. Oh, guess what? He brought the wrong meal out. I love their phone and not fond of this location"
1,"I think that burgers are pretty disgusting.  I will never have a craving for a burger.  I'll eat a burger if I'm at a barbeque and that's the only thing to eat.  However, for some reason, I can never say \""no\"" to an In-N-Out burger.  Maybe I'm sucked into all of the hype or maybe I find it exotic since there aren't any In-N-Outs here in the Midwest.  Whatever it is, I think it's delicious!  It's such a treat whenever I'm in California or Vegas.  One time we even packed some to go before we boarded the plane; each item was separated to prevent it from becoming soggy; however it wasn't the same.  I love In-N-Out....everything's so fresh and I also love the fries!!  This place was packed because we went during lunchtime, so there was a wait, but it was well worth it!  I will definitely re-visit when I go back to Vegas!"
1,"I had heard this establishment was coming to the Trader Joe's and Changing Hand's shopping center so I was excited to see it had opened when I went to do my monthly TJ shopping this weekend and decided to give it a try.\n\nFirst, great decor and friendly staff. I sat right at the bar and was glad to see a number of local beers on tap. I ordered a Hopshock IPA and it was served on a wonderfully frosty beer glass, perfect for the summer! In addition, I went for the classic, the Margherita piiza ($9) and added the Proscuitto for $3 more.\n\nI like that you can see them backing the pizza from the dining area and it is a wood fired oven. Interesting that they add the basil fresh chopped on top versus baking it with the cheese and sauce and it did add a nice fresh, herb taste to the overall pizza.\n\nI've never been to the old location and have nothing to compare it to and for me, this establishment is a nice addition  to the overall area. I can certainly see myself going back again for lunch on a weekend and for me, extremely convenient location as it is near so many other great places in this shopping center."
0,"We have eaten here on prior visits to Casa Grande and usually enjoyed the place.  This time four of us went for dinner on a Sunday evening and were disappointed.  The first sign was when we walked in and were told that there would be a twenty minute wait when a quick glance into the dining room to the left showed at least a half dozen empty tables.  That is a clear sign of short staffing and should have been a warning.  \n\nNonetheless, we accepted bar seating at a high top, not ideal but OK, and sat for ten minutes before anyone came over to check on us.  The first thing our waiter said was it was his first day, the second was he didn't eat Mexican and didn't know what most of the dishes were.  Hmmmm.  He was also trying to be the bartender as well as a waiter and didn't do well at either task.\n\nThe food was fair, not the worst Mexican I have tasted, but mediocre at best.  the red chili in my burrito was pretty good, my shredded beef taco tasted like it was made last week.  There are too many other choices of Mexican in the area to bother with this one again."
1,"Great coffee, vibe, and food. \n\nTERRIBLE parking, take the light rail if you can!"
1,"Located just west of Las Vegas Blvd on Sahara near the Red Label Lounge, this Capriotti's location is easily accessible from the strip. The shopping plaza that it sits inside of might make you raise an eyebrow, but it's actually a pretty nice nice place inside and the staff is all all very friendly.\n\n They have vegetarian offerings on the menu that don't feel like a meat sandwich minus the meat (the vegetarian cheese steak is my favorite) so it's quickly become my favorite place to grab a quick bite for lunch."
0,"I am from the SF Bay Area, hence, i have lots of excellent choices in CA.  This place is ok.  I probably wont be back although not bad.  I  had the Mexican salad and that was good.  The beef taco was good but nothing special.  I guess that somes up the restaurant good but nothing special.  Chips and salsa ok at best."
1,"If it weren't for Genna's I wouldn't be happily married.\nLove this bar, held my husbands 40th birthday here.\nLove the Bunnies on Easter\nHoward is the best bartender.\nGreat place to hang out for Halloween.\nReading the bathroom walls is always fun."
1,"There are two places that reside at the top of my list as must-go recommendations in the Phoenix area, and it's Cowboy Ciao and Pizzeria Bianco, but not necessarily in that order.  I'd give the Ciao 4 1/2 stars if I could, but since that's not an option and I love this place, it's getting the full 5 from me.\n\nWhy?\n\nWell, to start, the magic words are \""Exotic Mushroom Pan Fry\"".  On the menu, it's stated a guest described it as being so good, they wanted to take their clothes off and roll in it.  Personally, I feel that would be rushing things.  This is a dish you need to take out to its own dinner first.  Share a bottle of wine with it.  Ask it about its dreams and its favorite books and shows.  Meet its parents, ask them permission to take things to the next level, and when the time is right, then you can get naked and commence aforementioned slather rolling.\n\nOf course this only goes for mushroom lovers.  For those anti-mushroom-ites out there, I don't understand you, but turn your heads for a sec and hum the theme to Mario Bros while I whisper the ingredients to those with an affinity for Earth's favorite fungal treat:\n\n(Cremini, button, oyster, cepe, lobster, black trumpet, shiitake, morel, and yellow foot mushrooms in ancho cream over double-cooked polenta, topped with grilled portabellini, avocado, tomato and cotija cheese)\n\nI know, right?  And yes it tastes as good as it sounds.  \n\nFor the mushroom challenged, you can look back now.  Another dish I highly recommend is their \""Stuffed Pork Rib Chop\"" which is gorged with Shropshire blue cheese then grill-seared and oven-finished and served with ancho bread pudding, apple jus, raisin/fig compote and pan-grilled vegetables.  Holy hell this is good.  This is the kind of dish you cheat on the Mushroom dish with, let's call it your Meat Mistress.  This dish says to hell with rolling around naked, and suggests going straight to a threesome.  Any of the dishes on the menu will fit the bill for this taste romp, as would the many creative drinks they have to offer.  Just do what it says and remember to set your safe word.\n\nFor dessert, skip the bacon cookies.  It's interesting and all, but really not worth it.  Instead go with the blue cheese cheesecake or the bread pudding.\n\nI've been here half a dozen times and loved it each time.  There are still many more dishes I'd love to try, including the hearty salads I never got around to.  I just hope their Testosterone Salad is named for being manly in its steak and bourbon soaked roots, and not due to containing millions of little swimming chromosomes.  Forget I said that... \n\nOh hey try not to get lost in the wine list!  It's a labyrinth best left to the Goblin King.  But even 1986 David Bowie might not find his way out of this one.  Don't say I didn't warn you.  Just go with one of the dozen or so wine flights available unless you know exactly what you want.  The wine list has no real power over you as long as you don't show visible fear.  It can smell fear."
1,"Everything was delicious!\n\nI would've given them 5 stars but the waitress came back twice to tell us that they've ran out of what we ordered.  We ended up getting full on bread and getting our food 1 1/2 hours after we ordered.  However, the taste of the food and the prices made up for the wait.\n\nYum."
1,"I was apprehensive about coming here for a Naked and Famous show just because of all the horrible reviews I read on here about it. In all honesty, I think the venue was actually pretty great. We arrived early so we had no issues getting our will call tickets or finding parking ($7). The stage/standing area was clean and well-maintained. Since I arrived early, I was able to stand near the front and be very close to the band. It's an intimate setting and I think as far as a venue for a concert goes, this place exceeded my expectations."
1,"I actually found this guy on Yelp.  I purchased some sandals last fall on sale, and unfortunately, I needed some extra holes punched in to them because they were hurting my feet.  I had tried to exchange them at the store, but because it had been so long, I was unable to do so.  I was encouraged by the store to find a local shoe store to just get holes punched into the straps to accomidate my situatation.\n\nSo, I find this guy on Yelp.  I called in advance to see if he would be able to help me.  He said he could, and that he was open until 3.  So, I race over there, and he punched the holes in my sandals while I waited!  wooohoo! I was so grateful!\n\nHe charged me 50 cents a whole, times 4 holes for a whole $2!  This is great! \n\nThe store itself is small, but organized and rather clean.  They sell all kinds of shoe stuff, and do all kinds of repairs not only just to shoes, but luggage, zippers, etc.  He says he's been in business for 16 years now, and to keep coming back.  Good experience for something so simple and mondane."
1,I love this place! Prime rib sandwich is SO good. It's a little pricey but I think it's worth it :) Great lunch spot while at work.
0,"My friend and I just got done with some shopping and decided to stop by for some boba on our way home. We both got the red bean boba slush.. which was amazing. \n\nHowever, the staff was just horrible. They were very unprofessional and rude. They seemed too busy talking about their personal lives rather than do what they're being paid for. We heard them talking while waiting for our drinks, with a few sprinkling of curse words here and there. I understand that sometimes people bring their personal agendas to their workplace, but it is never okay to discuss it in front of customers, especially when you're speaking inappropriately. They had no regards for their customers. They spoke like they didn't care how they are representing the company.\n\nThere were about four girls working but it took about 10 minutes for us to get our drinks. I've had a much shorter wait time at other boba places with only two, or even one, worker. I don't understand how it took that long to make our drinks with that many workers on the clock.\n\nAnd another thing.. when our boba was finally ready, we heard one of the girls yell, \""Okay fuck this, I'm getting off!\"" \nO_O Uhm really..? \n\nI think this place would be great if they hired more responsible workers who can actually represent the business in a professional manner. They seemed like they were just hanging out somewhere gossiping."
0,"This place is beyond not good. I see all of the 5 star reviews but how many friends and relatives can you have. We went in at 7:30 on Sunday and they were out of the beer we ordered. There were a total of maybe ten people in the place. The waitress was new so it took a while to sort that out. OK no biggie, we ordered alternatives. Then we ordered three different tacos. About thirty minutes later our waitress comes to check on how our food is, the problem is we have no food. So we are into this ordeal over an hour and are making zero progress. We paid for our beers and left."
0,"We've been there three times, trying to square its stellar reputation with our experience;  last night was for supper.  \n\nSERVICE: It took an hour for the food to arrive;  we'd ordered easy appetizers, a burger and a baked chicken dish.  Trop Tarde!\n\nSTAFF: We've found them to be engaging, but distracted.  The restaurant doesn't deign to put out salt and pepper shakers; I asked two waiters in succession to get those for me.  Nothing happened after about 10 minutes, so I got up and went for them myself;  lots of confusion and hand-waving to get them, only to find they were not functional.  Merde!\n\nAMBIENCE:  Nice;  the lake, the swans, plausible pseudo-French accents, a neat guy handling the music.  C'est bon!\n\nFOOD:  The broiled shrimp, cheese grits & remoulade appetizer was execrable.  I'm from New Orleans;  we board up and condemn restaurants that massacre simple dishes like that.  My wife liked the burger, but it didn't like her;  it entertained her for 24 hours ;-(  My broiled chicken was meh exemplified.  Any Albertson's rotisserie can beat it;  \u00e9crasez l'inf\u00e2me!\n\nPRICE PERFORMANCE:  All this mediocrity for a tipped bill of ~$83?\nScandale!\n\nOVERALL:  Alright, kindergarten's over.  No more March\u00e9 for me.\nC'est Fini!"
1,"What? 3 stars only? This place is gold!!!!\n\nI stumbled upon this place years ago, when I lived around the corner. And fell in love! Sure, it's small and can be cramped on the weekend--- but that makes it cozy! The decorations are quaint and cute, making it feel like a dining room from a B&B rather than a restaurant smack in the middle of a strip mall.\n\nThe servers here are nothing but friendly. It's a small, local place, so everyone knows each other. I went so many times that each server started to recognize me.  \n\nBut what really clinches this place is the food. Heavenly breakfasts, my favorite meal, Every time, I order the maple french toast--- soo good! Add to that a maple muffin, and it's sweet carb heaven. They used to serve great sausages here, too, but changed the menu. Disappointing, but wouldn't keep me away!\n\nI recently moved to L.A., and have yet to find a replacement for Maple Tree. It sucks, because it was our tradition to go here every weekend. I can't wait to go back, next time I'm in town!"
1,"I had never heard of a third party licensing option, so I was kind of leery when my friend recommended Power Tags, Titles & More. However, the DMV sucks, and this place is right by my house, so I gave it a whirl - and I'm glad I did!\n\nStaff is friendly, prices are fair (a few bucks more than the DMV).\n\nMy vehicle was completely licensed in less than 30 minutes. The process was insanely simple, and I would recommend this place to everyone!\n\nThey don't do drivers licenses as of April 2014 but they said perhaps in the fall."
0,"It's like Buffalo Wild Wings minus the wings. Well, yeah, and more beer. Barely.\n \n At 4pm on a Thursday three friends and I found an empty table (shocking in a place that likely seats fewer people than The Grind). \n After roughly ten minutes at the table one of my friends finally got up and asked a waitress for menus. As there were probably 25 people working, it wasn't hard to find somebody to ask. Strange since not one of them had been over to us yet.\n She wasn't given a bottle list, which apparently is a claim to fame for them, but we got to look over their taps and a list of local eateries that are willing to deliver.  Hmm, no thanks on that idea.\n The taps were a disappointment. A large variety of over priced local offerings, some mediocre imports (Colorado and Oregon make great beer but having Dead Guy on your tap isn't risque). Not even a single sour. \n At this point we were getting pretty thirsty. A timer was set for 15 minutes. If a server didn't ask us for an order we were outta here.\n The server did finally show up. She talked to the other party taking up the rest of the room. I leaned into my group and told them that watch, this girl wasn't going to even *allow* us to make eye contact. She was going to get their bill straight, ignore us, and split. \n Exactly what happened. She literally kept her back to us the *entire* time she was in the room. \n \n On the way out I asked a server if the room we were sitting in offered wait service, or if the customers were expected to walk to the bar to order a beer. Again, without eye contact, she said yeah the room has service, and then turned her back to me and stared at her notepad. \n\n This isn't their first location. A company with as many outlets as these guys have should open with servers who know how to carry one-single-product from point A to point B. \n Rude servers. Maybe not all of them, but I wouldn't know. After the three I dealt with here I won't ever deal with a fourth.\n Lackluster tap list. If you want good taps go to Taste of Tops or Brat House, or a smaller spot like TMI. \n No food. Having deliveries doesn't count. \n Big Business Chain. While the owners want you to think its an edgy, tattoo'd and hip local spot for cool kids, it's not."
1,I have been here several times now and have never had bad service.  One time my son and I went to watch UFC the bar was packed so they put us in a separate room with a TV to the fights.  The Sleepy Dog is my favorite draft and the smoked wings are AWESOME.
0,"$85 for 12/28/08 night, we had 2 rooms. First thing I noticed in MGM Grand was that there's no one organizing the crowds for check-in/out, everyone just had to find a lucky line to get in, like the supermarket style. Our check-in process was smooth except that we found out our rooms were hundreds of numbers apart, so we went back in line to ask for a closer distance, and the CSR replaced another room right next to each other - so why didn't he just do that the first place? Obviously that room wasn't taken. Than we bumped into a huge disappointment after we entered our rooms - bulky TV, no fridge, no blow dryer. Later I found out that my sink (not sure about the other room's) couldn't drain properly, I had pause washing my face so the water wouldn't over float... Pillows weren't comfortable either. The next morning we were waiting for elevators for over 15min (not kidding) with other 20+ ppl on the 10th floor and noticed that only 2 out of 6 elevators would open, but both were full every time they opened. Finally a janitor offered us staff elevators so we could leave but the security guard just had to ruin it. He let us in, but had to tell us how the janitors weren't supposed to offer us staff elevators because we weren't staff. We complained to the CSR when we checked out and they only wanted the security's name, but our concern was the 4 broken elevators that wouldn't open, and wanted them to deliver the msg to every staff, including securities, that guests are being trapped so pls open the staff elevators. I stayed in Tuscany twice and their rooms were big, fully equipped and new. Palms had the same price but I wrongly chose MGM Grand - bad bad choice."
0,"It saddens me that I have to write this review because I had such high hopes for Always Unleashed. Their method for allowing the dogs to interact with each other and their pre-screening process for evaluating new dogs led me to believe that they truly cared about the quality of the stay that dogs had there; unfortunately I have found that is not the case. They do not dedicate the necessary staffing resources or have the proper controls in place in ensure that dogs have a healthy and happy stay at their establishment. Obvious signs of sickness go overlooked without apology and their is a seeming disregard for the trust that owners place with them to keep their dogs healthy. When I picked my dog up from Always Unleashed after a weekend stay I was immediately shocked at how malnourished he appeared and how lethargic he was acting, they simply stated that dogs play hard when they are there and that his behaviour was normal. When we got home it became even more obvious that my dog was very sick and probably had been for the duration of his stay there. He was vomiting and had horrible diarrhea, he wouldn't drink any water and when I weighed him I was shocked for find that in a matter of 3 days he had lost 10 pounds. Immediately (after measuring his weight loss), I took my dog to the veterinarian, on the way I called to ask if they had noticed anything out of the ordinary with his behaviour - I was told that he was very active the entire time, that he has eaten all of his meals, and that he didn't have any vomiting or diarrhea. When I pressed to find out specifics about his meals (which I was suspicious of because nearly half of the food that I sent with him was returned to me) I was again told that he had eaten his meals, when I explained that was impossible because he still had almost half of his food leftover and it was measured out exactly I was given excuses like \""sometimes it is hard to watch all of the dogs\"" and \""sometimes we miss lunches because we are only used to feeding twice a day\"" even though previously I had been assured that he had eaten every meal completely and that it had been specifically documented as such. When I asked again to have the owner check specifically with people that had interacted with Biscuit if he had signs of sickness like diarrhea and vomitting and when that may have begun I was told \""well, it is really hard to tell because sometimes a dog may vomit and another dog will just eat it, so we won't notice\"" and that there are too many dogs to be observant of each dogs bowel movements, and \""I told them to watch for that type of thing, but it was about six months ago so I don't know if they are still implementing it\"". At every question that I posed the owner was defensive without taking any responsibility, always looking for some way to demonstrate that it was not her or her establishments fault, I was never offered so much as an insincere apology. After tests the vet informed me that my dog was severely dehydrated, and that he had a foreign body in his intestinal tract, after confirming with an ultrasound that he had a bowel obstruction they took him to surgery to remove it. I am grateful to say that he is home with us now recovering. I do not blame Always Unleashed for whatever it was that my dog ate to obstruct his bowel (even though with appropriate supervision that could have been potentially avoided as well), but I do believe that my dogs symptoms should have been noticed much earlier so that he could have been treated sooner and gone through much less suffering. Also, I was blatantly lied to with regards to him getting the food we prescribed, and the story regarding his behaviour there changed from entirely positive that he was healthy the whole time to unsure at all of how he acted or even ate. If you are lucky enough that your dog doesn't run into any trouble while you are gone, then he probably would have a great time at always unleashed, but if you are unfortunate enough that your dog needs some extra help or care, they do not have the resources, know-how, or respect for the love of your dog, to take the necessary steps to take care of him properly. Any dog owner concerned with the health of their dog while they are away, should avoid this place at all costs."
1,$25 for a basic pedicure. Was given a small bottled water right away. Their foot massage was really really nice.  He was delicate with my cuticles. Clean and careful.  The curtains between massage chairs make it more comfortable. Had a nice time with my girlfriend here.  Would come back.
1,Two Words: Sushi Bar\n\nYes they have a sushi bar inside and yeah it is pretty decent!
0,"I was surprised that there was no line and on entering there were very few diners. It soon became apparent why; there were only a few dishes offering anything close to eye appeal.  I don't mind sacrificing a little quality for variety, but this buffet included canned corn and peas/carrots.  I stopped whining long enough to eat a salad with bottled blue cheese dressing, overdone mahi mahi, one bite out of a dried out BBQ pork rib,2 slices of overdone pork loin, a chocolate covered strawberry and a tasteless Napoleon."
1,Great massages!
0,"Tao is incredibly overstuffed with pompous people. The main dance floor is far too busy to enjoy yourself. You begin sifting through bodies of people and realize that it's not worth it the effort.\n\nI've been to other nightclubs on the Strip and I was looking forward to this place considering the hype. I was left with a boring experience.  Big frills, few thrills."
1,"A friend of mine knew some of the family who own this place, so we decided to go check it out for lunch. My friend is vegan, and I eat meat, so it was great that they could accommodate both of us! \n\nSince it was a nice day in Pittsburgh, we decided to order some \""mixers\"" even though we didn't bring any alcohol. I ended up getting the lemon/basil and it was basically basil infused lemonade (nomz). This is seriously something I've been dreaming of for a long time- yummy refreshing drinks for summer. They hit it perfectly! My friend got the strawberry with mint and it also tasted great. \n \nI had the prosciutto sandwich which came with st andre cheese on it and was DELICIOUS.  The bread was terrific and the flavors together were salty and tasty, perfect to my liking.  My dining partner got a veggie burger and was very pleased with it as well.\n\nFor dessert I had some sort of chocolate mousse that seemed to have a caramel-like sauce on top with a pinch of salt which made it divine! \n\nSuper impressed with the food here and I can't wait to go back for more! Well worth the drive to Bellevue from the city. \n\nYay!"
1,"Ok i walked in to this place while i was out there for a business trip and was in need of a cut bad i'm usually really picky about who cuts my hair (because its really thick and curly and can look really bad if cut wrong) but i had a big meeting at a casino and needed to look my best. So this women named Kat came up and asked me what i needed and how i liked my hair cut i gave her a general overview of what i liked and asked her to cut it how she would like it, well needless to say when she was done it looked great. There are people who learn to cut hair and then there are people who have natural talent to cut hair and kat was born to style hair thank you, you did an amazing job. I'll be see you for another trim next time im in town."
0,"Love the food and the happy hour where you can experiment and try several dishes, sort of a Spanish tapa restaurant. Chicken lettuce wraps are always a winner!\n\nGreat decor, cozy, reasonable prices ... BUT a consistently uncaring, careless almost arrogant service all three times I've been here. And the wait staff isn't young and inexperience so I'm at a loss why they can't be more customer-service oriented.\n\nShucks. Love the food, so maybe take-out is the way to go or just avoid this location."
1,Best Pizza I have had in Nevada.
1,"Nice staff and ambiance, lots of variety in terms of food options, delicious food.\n\nA bit awkward to have the buffet upstairs, especially if you sit down stairs. Carrying a tray down narrow stairs, made me nervous.\n\nThe food is way too expensive, to my liking. I love the food but can only afford to splurge like that once a year, especially on a buffet. Im used to more affordable buffets."
0,"Odd, actually. One server and one bus person running like mad. Three servers standing in the back talking the entire time. Thought strange enough to clock the time from ordering a draft beer and 10 minutes later reminding them to please bring the draft beer. Burgers were good, not great. Never did get a water refill. Won't be going back. Too many other good places to eat nearby. Disappointing and slow slow slow."
1,"got a great deal online. $20 a night for one room and free steak dinner for two (no purchase necessary, not like other offer that buy one get one free) plus other free slot and table match play. It's like staying for free! \nso no complaints from me.\nroom size is decent and clean , parking is easy, and $3 black jack table for a small time gambler like me is perfect!\nwant to come back here every weekend for this deal!"
1,"This place isn't cheap, but the fish is top-notch and worth the money.  The food is cooked to order.  Their fillets (I had the catfish) have good size and are absolutely delicious.  I will definitely return to try their other fish and seafood."
1,"Raucous, loud, rock-n-roll watering hole: fuck yeah!\n\nMy exact recollection of my experience here is somewhat hazy; mostly all I can remember is having a blast.  I wound up at Hogs & Heifers with a fairly big group doing a downtown pub crawl.  It was kind of a relief to find a dark, dingy cave of a bar after all the lights and 'showiness' of the casinos.  \n\nThe place wasn't too crowded when we arrived, and there was some kick-ass music blasting out of a robust sound system.  I'm not usually one for dancing (in public, anyway)... well, what happens in Vegas stays in Vegas, right? :)"
1,"Sure it's walking distance from my house - so I was hoping I would have a new place for my morning tea.   After finally re-opening after the fire on 16th and Bethany Home, I was excited to check out Luci's.\n\nThe design of the the place is fantastic simple, sexy, a little modern and throw in some retro corner grocery feel.  I was greeted with fun, friendly service, and then left with a great pastry and a tasty ice tea for the road.  \n\nThey seem to still be working out some kinks since the re-open, but I see it only getting better.  In fact I just got myself excited.  I think I am going to head over there now for my morning snack."
0,"This is the worst little Caesars I've been to. Now I already have really low expectations as it is hot n ready, but every time I get it the pizza tastes like cardboard! Like it's been in a fridge for a week. Since I live close to here I've found that bad pizza is consistent and it was never a fluke. I even tried box just ordering it fresh and waiting around 7 minutes for it and it still came out awful. The crust was too chewy and overcooked, the sauce/ toppings were skimpy (there was a full one and a half inch ring of crust around it), and the cheese was burnt. You'd expect they could at least make good fresh pizza. I'd skip this little Caesars and head to the Pizza Hut across the street or the little Caesars on Val vista and university"
0,"So, most of my reviews are going to be based on the quality and taste of the food.  I don't find that I experience really bad service or great service that often, most is satisfactory.  \nOn with the review.  The bread that they bring at the begining was pretty delicious, but sad when that was the best part of the meal.  Most of us had pasta, mine was extremely bland (I had the creamy garlic chicken)  I had to add a lot of salt and I never salt anything.  My fiance had the fresh tomato mozzarella pasta and it was terribly bland also, the tomatoes hardly even had taste.  The only thing in our group of six that seemed to be good was the chopped gorganzola salad. \nI would much rather support a local restaurant than a chain, but I would have to say that I would rather eat at Olive Garden than here."
0,"Ok I swear I tried to like this place first it took 25 min to get my three tacos and nachos then my nachos where soggy. The carne was dry and not flavorful, I then tried the fish Taco it tasted like cat food. I didn't eat a forth of my meal I lost my appetite."
0,Not this location specifically but the bank itself is crap. \n\nToday was supposed to be my billing date on my credit card. Went into a branch and they asked if I wanted to take all my money out of my checking account. Honestly how dumb can you get? Then the servers just happened to crash. I was told to call the number on the back of my card. I did just that. A few times. \n\nThe first guy did the same thing as when I was in the branch itself. Thought I wanted to take money out of my checking account. Seriously? Okay. Nope. Screw you too. I said I wanted them to take money from my checking account to pay my credit card bill. But that it was whatever now and hung up. I'm not wasting my time dealing with you and your crap when I have more important things to do. \n\nI call again and this guy tells me that to pay the bill over the phone there is a service fee. First thing I did was hang up. \n\nSeriously? A service fee to pay my freaking bill. That I've been trying to take care of for the last hour? Okay that makes no sense. \n\nSo now that I have discovered how truly horribly they are able to take care of their customers I'm really really planning on getting rid of any and all service I will ever have there. \n\nWhat is the point in trying to do what you need to when all they do I say is you have to pay this much more for us to do what you need to be done. Or that the only way we can help you is by making you jump through 200 different hoops. Nope. Screw all of you. I'm done.
1,"Layers, O let me recount the times.....back when I lived in Las Vegas, they shared the same strip mall space next to TJ's and Layers was a weekend ritual for me. A jewel in the sea of strip malls and Starbucks. While not a great place for coffee (seriously, Las Vegas was always lacking in this department!), the desserts were good - from flourless orange almond spice cakes/tortes to rich chocolate decadence (check out their small molten chocolate ganache cakes...mmmmmm). And....i'm not a dessert person, so kudos to the bakery! BTW, on Saturdays, they always had something special on the menu - like applewood cheddar bacon scones. \n\nAnyways, I'm glad to hear that they're moving to a new location. One serious complaint was the lack of space - and now it seems like they're keen on correcting that. I can't wait to try them out again at their new location!"
1,"Over the past couple of years, I have been in here a few times for gifts. A few things I like about Little Luxuries: free giftwrapping, nice selection of colorful stainless steel water bottles, excellent cards, and cute sunglasses for $10."
1,Love Arby's. However a medium curly fries is allegedly 600(!) calories. So worth it though. 1 star off for their shakes being mediocre. They always seem to be pretty thin.
0,"Waited 25 min after being told 5-10. Then tried to seat us in the bar at a high top but I can't sit in them because I have a leg that doesn't bend. The entire time we waited there was an open booth in the bar area that we were told we couldn't sit at. Then a group that came in after us was offered the booth. But they took a night top, so I asked again about the booth. Still no. Even the manager didn't help. Her response was \""I can't just jump in and tell her how to seat people\"" never coming to this applebees again!"
0,"They ruined our neighborhood Pei Wei.  We used to do PW once-a-week.  Loved the food and everything else about the place.  Unique flavors that we couldn't find anywhere else.  We finally went last night after the new \""Market\""  opened.  I like the idea of the smaller portions. I can even deal with the new limited menu... But what used to be fresh food, wok-seared and served extremely hot is now pre-made and warmed up then plopped into a plastic dish.  Then you get to find your own plastic utensil to eat with.  The people that used to work there that we saw on a regular basis are now different employees, and with no customer service (bordering on rude).  The new seating is uncomfortable, and the ambiance is non existent.  We will never go back.  For 30 cents more, and a drive over to 44th & Thomas, we can get twice as much food, that is served well (and HOT)  by people who act like they care if we are happy eating there.  \n\nI understand this is a pilot restaurant to compete with the fast food joints.  If I want that, I will go to Panda Express.  Pei Wei, you are making a HUGE mistake.  Bad move!"
0,Went with 4 friends.  After we were done we bet how long this place would be open?   All our food came at once.  So the appetizer and our soup got pushed aside. The staff was very dumb and didn't care how long empty plates and bowls stacked up.  I give the food 4 out of 10....  Go home hungry or just hit Millers or the Yardhouse!!!!
1,"My significant other wanted me to go to a Cirque du Soleil show.  The Cirque shows at the MGM and other places were $80+ for terrible seats.  I suggested Zumanity because the tickets were a lot cheaper and the venue was a lot smaller.  The front desk at our hotel (MGM) gave us a free booklet with a list of shows and things to see in Vegas.  There was a coupon inside for Zumanity buy one ticket get another for $10.  We ended up getting tickets for the third row at the box office in New York, New York. \n\nWe knew it was an \""adult\"" show, but I didn't know what to expect besides some frontal nudity.  It is definitely not a show to take your parents to see (although I did see a mom and adult son).  There are a number of sexual and topless aspects of the show.  The MC is a drag queen and he was great and hilarious.  The show has great humor, jokes, audience interaction, and there is something for most sexual preferences and desires.  There are some gay and lesbian aspects - this may be off putting to some people - my view is what ever floats your boat.  Even if the main scene was not your thing (gay, midgets, cross dressers), there were usually people in the background doing something.  So even if the concept of a three way with one girl and two guys is not interesting to you... you can check out the topless girl dancing in the background.\n\nThere are some acrobats in the show, but the main focus is on sexual themes.  The crowd was a great mix of people: old, young, hetero, homo, foreign, and interracial couples.  Minor comment: the female performers are (mostly) in great shape so they are a little low on the cup size."
1,"Absolutely LOVE Nail Haven!  My girlfriend and I visit monthly for our pedicures.  They have an awesome membership plan for $15 a month and you get a free pedicure, plus 10% off any other services.  They are the BEST pedicures with hot rocks and everything.  They take their time as well.  I don't know about you, but when I'm getting a pedicure, I want to relax, and I love that they don't rush you through it.  I really don't understand why there is such a negative review on here, but I guess everyone has different experiences.  The staff is great and they all know us when we come in, even if it's been a month.  It's very nice and clean inside and doesn't smell as strongly of nail chemicals as most places.  Love this place!"
1,"I went here last night with a party of 7 for dinner.  The place was pretty dead for being around dinner time which was odd yet nice.  The weather was perfect so we sat outside.\n\nI wouldn't mistake this place for a tavern, but I guess it is as close as you can get in the Scottsdale Quarter.  The vibe and decor of the place is pretty cool and I guess it kinda looks like an \""urban\"" tavern.  However their beer selection is pretty weak for a tavern.  The have about 2 dozen or pretty standard brews.\n\nThe food:\n\n* hummus = ok\n* mac n cheese = ok\n* pretzel = excellent.  I really really liked the mustard that came with as well.\n* grilled salmon = pretty good but also pretty standard\n* steak salad thing = This is more steak than salad but it was very good.  The steak strips were cooked perfectly and made a great addition to the salad.  The salad itself was very good and had a very flavorful and complementary dressing.\n* French Fries = excellent!!  Freshly made and perfectly cooked.  LOVE the salt.  HATED the homemade ketchup - it was like marinara sauce mixed with BBQ sauce.  No bueno.\n\nI was expecting crappy service because of what the reviews said on here, but it was actually quite good.  The place was pretty dead so the staff would be hard pressed to NOT be attentive.\n\nAll-in-all it was a pretty good meal and dining experience.  I wouldn't rush back because it isn't really that special of a place, BUT if the other places in the Quarter are too jam-packed; I would return."
1,"Another perfect dive bar in Polish Hill. I would put their drink and food specials up against any other bar in Pittsburgh. This is the definition of a blue collar, slightly punky dive bar. The food is greasy, the people are grungy, and the beer is mostly the cheap stuff that you drink without complaint. And who can say no to a happy hour with a burger, fries, and a Yuengling for under 5 bucks?? That's right: no one. Front and back room that's dark, (really) smokey, and a stage in the back for live music (the scene is ok). I stop by every couple of weeks after work with my boss, and I recommend anyone else to do the same- and make sure to come for happy hour. Here's to seeing you there sometime!"
